refId,actionTime,initVolume,cancelling,direction,limitPrice,detRefId,isDetecting,longPosition,shortPosition,outStandingBuy,outStandingSell,submitType,drivenType,isOrderLogMatched,orderLogRefId,AS_OF_DATE
11013,2021-01-22 21:47:23.950980202,1,False,-1,9792.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11014,2021-01-22 21:47:39.206072412,1,False,1,9791.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11015,2021-01-22 21:47:42.707392757,1,False,1,9791.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11016,2021-01-22 21:47:42.957252689,1,False,1,9791.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11017,2021-01-22 21:47:45.208217325,1,False,1,9791.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11018,2021-01-22 21:47:55.211576573,1,False,-1,9792.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11019,2021-01-22 21:47:56.211955626,1,False,-1,9792.0,-1,False,1,1,1,1,0,0,0,-1,20210125.0
11020,2021-01-22 21:47:56.962262309,1,False,-1,9792.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
11021,2021-01-22 21:48:00.213349606,1,False,1,9793.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11022,2021-01-22 21:48:08.967129148,1,False,-1,9793.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11023,2021-01-22 21:48:17.470307720,1,False,1,9793.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11023,2021-01-22 21:48:19.220916681,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11024,2021-01-22 21:48:30.225443111,1,False,1,9793.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11025,2021-01-22 21:48:30.475593293,1,False,1,9793.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11026,2021-01-22 21:48:31.225766598,1,False,-1,9794.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11027,2021-01-22 21:48:31.475820572,1,False,-1,9794.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
11028,2021-01-22 21:48:36.727718443,1,False,1,9795.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11029,2021-01-22 21:48:37.477940182,1,False,-1,9795.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11030,2021-01-22 21:48:42.229736530,1,False,1,9794.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11031,2021-01-22 21:48:47.231537388,1,False,1,9794.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11031,2021-01-22 21:48:49.482280926,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11032,2021-01-22 21:48:50.482565484,1,False,-1,9794.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11033,2021-01-22 21:49:10.739513985,1,False,1,9795.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11034,2021-01-22 21:49:11.239725891,1,False,-1,9795.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11035,2021-01-22 21:49:18.492119561,1,False,1,9793.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11036,2021-01-22 21:49:26.994909613,1,False,-1,9794.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11037,2021-01-22 21:50:02.507776065,1,False,1,9797.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11038,2021-01-22 21:50:02.757971689,1,False,-1,9797.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11039,2021-01-22 21:50:03.508172375,1,False,1,9797.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11040,2021-01-22 21:50:04.008299267,1,False,-1,9798.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11041,2021-01-22 21:50:05.509115248,1,False,1,9799.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11042,2021-01-22 21:50:05.759282945,1,False,1,9799.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11043,2021-01-22 21:50:06.259458244,1,False,1,9799.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11044,2021-01-22 21:50:07.259885844,1,False,-1,9799.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11045,2021-01-22 21:50:07.510046650,1,False,-1,9799.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11046,2021-01-22 21:50:07.760135619,1,False,-1,9799.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
11047,2021-01-22 21:50:12.763160696,1,False,1,9799.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11048,2021-01-22 21:50:13.013119810,1,False,1,9799.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11049,2021-01-22 21:50:15.014387057,1,False,1,9799.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11050,2021-01-22 21:50:16.515218647,1,False,-1,9799.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11051,2021-01-22 21:50:16.765219132,1,False,-1,9799.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11052,2021-01-22 21:50:17.265451262,1,False,-1,9799.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11053,2021-01-22 21:50:28.269555182,1,False,1,9798.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11054,2021-01-22 21:50:30.270256090,1,False,1,9800.0,-1,False,0,2,1,0,1,0,0,-1,20210125.0
11055,2021-01-22 21:50:31.020665036,1,False,-1,9804.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11056,2021-01-22 21:50:31.771012065,1,False,1,9802.0,-1,False,0,1,0,0,2,0,0,-1,20210125.0
11057,2021-01-22 21:50:36.022534055,1,False,1,9798.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11058,2021-01-22 21:50:40.774340905,1,False,-1,9800.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11059,2021-01-22 21:50:42.024637223,1,False,1,9798.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11060,2021-01-22 21:50:42.524983963,1,False,1,9798.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11061,2021-01-22 21:50:43.025070919,1,False,-1,9798.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11062,2021-01-22 21:50:43.775360223,1,False,-1,9798.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11063,2021-01-22 21:50:44.025295523,1,False,-1,9798.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11064,2021-01-22 21:50:48.526906012,1,False,-1,9798.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11065,2021-01-22 21:50:51.778014162,1,False,1,9793.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11066,2021-01-22 21:50:52.528277064,1,False,1,9794.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11067,2021-01-22 21:50:53.778651726,1,False,1,9794.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11068,2021-01-22 21:50:55.779331127,1,False,-1,9793.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11069,2021-01-22 21:50:56.529676090,1,False,1,9791.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11070,2021-01-22 21:50:58.280231234,1,False,-1,9791.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11071,2021-01-22 21:51:01.781484988,1,False,-1,9788.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11072,2021-01-22 21:51:02.031519755,1,False,-1,9788.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
11073,2021-01-22 21:51:02.781868215,1,False,1,9788.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11074,2021-01-22 21:51:03.782184998,1,False,-1,9786.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11075,2021-01-22 21:51:05.032594257,1,False,1,9785.0,-1,False,0,2,0,0,2,0,0,-1,20210125.0
11076,2021-01-22 21:51:06.283321933,1,False,1,9787.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11077,2021-01-22 21:51:07.033409745,1,False,1,9787.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11078,2021-01-22 21:51:07.283641115,1,False,1,9787.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11079,2021-01-22 21:51:09.784501144,1,False,-1,9788.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11080,2021-01-22 21:51:13.785919344,1,False,-1,9788.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11081,2021-01-22 21:51:15.036208069,1,False,1,9787.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11082,2021-01-22 21:51:15.536557073,1,False,1,9787.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11083,2021-01-22 21:51:20.288452951,1,False,-1,9787.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11084,2021-01-22 21:51:25.540225898,1,False,1,9786.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11085,2021-01-22 21:51:28.541549665,1,False,-1,9786.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11086,2021-01-22 21:51:31.793283105,1,False,1,9785.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11087,2021-01-22 21:51:33.043612807,1,False,-1,9786.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11088,2021-01-22 21:51:33.794111343,1,False,1,9785.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11089,2021-01-22 21:51:34.295332917,1,False,1,9785.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11090,2021-01-22 21:51:35.546209451,1,False,-1,9786.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11091,2021-01-22 21:51:35.796302015,1,False,-1,9786.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11092,2021-01-22 21:51:37.796823035,1,False,1,9787.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11093,2021-01-22 21:51:53.053549761,1,False,-1,9787.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11094,2021-01-22 21:51:58.805378979,1,False,-1,9787.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11095,2021-01-22 21:52:01.056038300,1,False,1,9787.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11096,2021-01-22 21:52:01.306223901,1,False,1,9787.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11097,2021-01-22 21:52:03.309688262,1,False,1,9788.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11098,2021-01-22 21:52:18.561614540,1,False,-1,9790.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11099,2021-01-22 21:52:21.312559922,1,False,-1,9788.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11100,2021-01-22 21:52:34.566907903,1,False,1,9789.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11101,2021-01-22 21:52:40.568706619,1,False,1,9789.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11102,2021-01-22 21:52:45.070114650,1,False,-1,9789.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11103,2021-01-22 21:53:17.081406810,1,False,1,9788.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11104,2021-01-22 21:53:23.083388882,1,False,-1,9789.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11105,2021-01-22 21:53:47.091713260,1,False,1,9786.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11106,2021-01-22 21:56:31.900794475,1,False,-1,9786.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11107,2021-01-22 21:56:33.901299153,1,False,1,9786.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11108,2021-01-22 21:56:48.406137699,1,False,-1,9787.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11109,2021-01-22 21:56:51.407198825,1,False,1,9787.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11110,2021-01-22 21:57:09.412986600,1,False,-1,9787.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11111,2021-01-22 21:57:14.914977678,1,False,-1,9785.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11112,2021-01-22 21:57:15.165172245,1,False,1,9785.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11113,2021-01-22 21:57:20.916964338,1,False,1,9785.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11114,2021-01-22 21:57:28.419540726,1,False,-1,9784.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11115,2021-01-22 21:57:29.419870358,1,False,-1,9784.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11116,2021-01-22 21:57:33.421274780,1,False,1,9781.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11117,2021-01-22 21:57:35.171829939,1,False,-1,9781.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11118,2021-01-22 21:57:35.672040474,1,False,1,9779.0,-1,False,1,0,0,1,1,0,0,-1,20210125.0
11119,2021-01-22 21:57:38.172876028,1,False,-1,9781.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11120,2021-01-22 21:57:42.174149226,1,False,-1,9780.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11121,2021-01-22 21:57:44.174834356,1,False,1,9779.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11122,2021-01-22 21:57:44.925088630,1,False,1,9777.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11123,2021-01-22 21:57:45.175297992,1,False,-1,9779.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11124,2021-01-22 21:57:46.425808160,1,False,1,9778.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11125,2021-01-22 21:57:49.426736696,1,False,1,9777.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11126,2021-01-22 21:57:59.680255796,1,False,-1,9776.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11127,2021-01-22 21:58:01.430976748,1,False,1,9776.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11128,2021-01-22 21:58:09.185306891,1,False,-1,9777.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11129,2021-01-22 21:58:11.185887138,1,False,1,9776.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11130,2021-01-22 21:58:17.688193941,1,False,-1,9777.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11131,2021-01-22 21:58:17.938155560,1,False,-1,9777.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11132,2021-01-22 21:58:18.188316785,1,False,-1,9777.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11133,2021-01-22 21:58:18.438455496,1,False,1,9777.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11134,2021-01-22 21:58:19.938882003,1,False,1,9777.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11135,2021-01-22 21:58:20.439048284,1,False,1,9777.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11136,2021-01-22 21:58:22.689790278,1,False,-1,9777.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11137,2021-01-22 21:58:23.440095309,1,False,1,9777.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11138,2021-01-22 21:58:30.442299745,1,False,-1,9776.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11139,2021-01-22 21:58:31.692712585,1,False,1,9776.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11140,2021-01-22 21:58:35.444070938,1,False,-1,9777.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11141,2021-01-22 21:58:35.694140695,1,False,-1,9777.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11142,2021-01-22 21:58:35.944207261,1,False,-1,9777.0,-1,False,2,0,0,2,0,0,0,-1,20210125.0
11143,2021-01-22 21:58:36.194279878,1,False,-1,9777.0,-1,False,2,0,0,3,0,0,0,-1,20210125.0
11144,2021-01-22 21:58:37.194510877,1,False,1,9776.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11145,2021-01-22 21:58:37.444616128,1,False,1,9776.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11146,2021-01-22 21:58:37.694748231,1,False,1,9776.0,-1,False,0,2,2,0,0,0,0,-1,20210125.0
11147,2021-01-22 21:58:37.944779001,1,False,1,9776.0,-1,False,0,2,3,0,0,0,0,-1,20210125.0
11148,2021-01-22 21:58:39.695349883,1,False,-1,9777.0,-1,False,1,2,3,0,0,0,0,-1,20210125.0
11149,2021-01-22 21:58:40.195479489,1,False,1,9776.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11150,2021-01-22 21:58:40.445628651,1,False,1,9776.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11151,2021-01-22 21:58:42.446359602,1,False,-1,9777.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11152,2021-01-22 21:58:46.447590464,1,False,1,9776.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11153,2021-01-22 21:59:02.703322895,1,False,-1,9777.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11154,2021-01-22 21:59:02.953434861,1,False,1,9776.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11155,2021-01-22 21:59:13.457145756,1,False,-1,9777.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11156,2021-01-22 21:59:13.707131508,1,False,1,9776.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11157,2021-01-22 21:59:13.957143413,1,False,-1,9777.0,-1,False,1,0,1,0,0,0,0,-1,20210125.0
11158,2021-01-22 21:59:14.207212054,1,False,1,9776.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11159,2021-01-22 21:59:14.707405991,1,False,-1,9777.0,-1,False,0,0,2,0,1,0,0,-1,20210125.0
11160,2021-01-22 21:59:14.957382504,1,False,-1,9777.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11161,2021-01-22 21:59:15.207563704,1,False,1,9776.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11162,2021-01-22 21:59:15.457591844,1,False,1,9776.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11163,2021-01-22 21:59:15.707763231,1,False,1,9776.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11164,2021-01-22 21:59:20.459269513,1,False,1,9776.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11165,2021-01-22 21:59:21.459573494,1,False,1,9776.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11166,2021-01-22 21:59:24.960628693,1,False,-1,9777.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11167,2021-01-22 21:59:28.961881178,1,False,1,9776.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11168,2021-01-22 21:59:30.962701853,1,False,-1,9776.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11169,2021-01-22 21:59:33.463474667,1,False,1,9775.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11170,2021-01-22 21:59:33.963553519,1,False,-1,9776.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11171,2021-01-22 21:59:34.463821721,1,False,1,9775.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11172,2021-01-22 21:59:34.713926316,1,False,-1,9776.0,-1,False,1,0,1,0,1,0,0,-1,20210125.0
11173,2021-01-22 21:59:34.963975535,1,False,-1,9776.0,-1,False,0,0,1,0,1,0,0,-1,20210125.0
11174,2021-01-22 21:59:35.464192496,1,False,1,9775.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11175,2021-01-22 21:59:35.714199506,1,False,-1,9776.0,-1,False,0,1,2,0,1,0,0,-1,20210125.0
11176,2021-01-22 21:59:37.964892536,1,False,1,9776.0,-1,False,0,2,2,0,0,0,0,-1,20210125.0
11177,2021-01-22 21:59:39.965638598,1,False,-1,9777.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11178,2021-01-22 21:59:40.216346430,1,False,-1,9777.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11179,2021-01-22 21:59:40.465900739,1,False,-1,9777.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
11180,2021-01-22 21:59:48.718522512,1,False,1,9775.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11181,2021-01-22 21:59:51.719598843,1,False,-1,9776.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11182,2021-01-22 21:59:51.969442677,1,False,-1,9776.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
11183,2021-01-22 21:59:54.220322744,1,False,1,9775.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11184,2021-01-22 21:59:56.721114040,1,False,1,9775.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11185,2021-01-22 21:59:56.971093038,1,False,1,9775.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11186,2021-01-22 21:59:57.221293281,1,False,1,9775.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11187,2021-01-22 21:59:57.471434340,1,False,-1,9775.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11188,2021-01-22 22:00:00.222324558,1,False,-1,9775.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11189,2021-01-22 22:00:00.722905215,1,False,-1,9775.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11190,2021-01-22 22:00:02.473838106,1,False,-1,9775.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11191,2021-01-22 22:00:03.724221724,1,False,1,9773.0,-1,False,0,2,0,0,2,0,0,-1,20210125.0
11192,2021-01-22 22:00:05.474995703,1,False,1,9771.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11193,2021-01-22 22:00:05.724927973,1,False,1,9771.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11194,2021-01-22 22:00:05.974873002,1,False,1,9771.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11195,2021-01-22 22:00:06.975115831,1,False,1,9771.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11196,2021-01-22 22:00:07.225278042,1,False,1,9771.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11197,2021-01-22 22:00:08.725904473,1,False,-1,9773.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11198,2021-01-22 22:00:08.975836519,1,False,-1,9773.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11199,2021-01-22 22:00:09.226025181,1,False,1,9772.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11200,2021-01-22 22:00:09.976171815,1,False,1,9771.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11201,2021-01-22 22:00:10.226353352,1,False,-1,9773.0,-1,False,1,0,1,0,0,0,0,-1,20210125.0
11202,2021-01-22 22:00:11.226854054,1,False,1,9771.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11203,2021-01-22 22:00:11.476899883,1,False,-1,9772.0,-1,False,1,0,1,0,0,0,0,-1,20210125.0
11204,2021-01-22 22:00:12.977332375,1,False,-1,9771.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11205,2021-01-22 22:00:13.477506967,1,False,-1,9771.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11206,2021-01-22 22:00:13.727560134,1,False,-1,9772.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11207,2021-01-22 22:00:14.227717553,1,False,1,9771.0,-1,False,0,2,0,0,2,0,0,-1,20210125.0
11208,2021-01-22 22:00:14.977895452,1,False,1,9771.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11209,2021-01-22 22:00:16.478450974,1,False,1,9771.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11210,2021-01-22 22:00:16.728584919,1,False,1,9771.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11211,2021-01-22 22:00:19.979471234,1,False,-1,9773.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11212,2021-01-22 22:00:20.229622443,1,False,-1,9773.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11213,2021-01-22 22:00:20.479706893,1,False,1,9771.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11214,2021-01-22 22:00:20.729792254,1,False,-1,9773.0,-1,False,1,0,1,1,0,0,0,-1,20210125.0
11215,2021-01-22 22:00:22.230449162,1,False,1,9771.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11216,2021-01-22 22:00:22.480570220,1,False,1,9771.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11217,2021-01-22 22:00:31.484459173,1,False,-1,9771.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11218,2021-01-22 22:00:32.233887903,1,False,-1,9771.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11219,2021-01-22 22:00:33.984565763,1,False,-1,9771.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11220,2021-01-22 22:00:34.984800817,1,False,1,9771.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11221,2021-01-22 22:00:35.487247242,1,False,1,9771.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11222,2021-01-22 22:00:35.735139824,1,False,-1,9772.0,-1,False,0,1,2,0,1,0,0,-1,20210125.0
11223,2021-01-22 22:00:35.985365976,1,False,1,9772.0,-1,False,0,2,2,0,0,0,0,-1,20210125.0
11224,2021-01-22 22:00:36.485443714,1,False,1,9771.0,-1,False,1,2,2,0,0,0,0,-1,20210125.0
11225,2021-01-22 22:00:37.235680089,1,False,1,9771.0,-1,False,1,1,0,0,0,0,0,-1,20210125.0
11226,2021-01-22 22:00:37.985822913,1,False,-1,9772.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11227,2021-01-22 22:00:38.235969528,1,False,-1,9772.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11228,2021-01-22 22:00:38.486126135,1,False,-1,9772.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
11229,2021-01-22 22:00:39.486335225,1,False,1,9771.0,-1,False,0,0,0,2,0,0,0,-1,20210125.0
11230,2021-01-22 22:00:40.486796292,1,False,1,9771.0,-1,False,0,0,1,2,0,0,0,-1,20210125.0
11231,2021-01-22 22:00:41.738097774,1,False,1,9771.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11232,2021-01-22 22:00:41.988069416,1,False,1,9771.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11233,2021-01-22 22:00:44.489061723,1,False,-1,9772.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11234,2021-01-22 22:00:44.739222909,1,False,-1,9772.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11235,2021-01-22 22:00:44.989148267,1,False,-1,9772.0,-1,False,2,0,0,2,0,0,0,-1,20210125.0
11236,2021-01-22 22:00:45.239354396,1,False,-1,9772.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11237,2021-01-22 22:00:45.489481629,1,False,-1,9772.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11238,2021-01-22 22:00:46.989882158,1,False,1,9771.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
11239,2021-01-22 22:00:47.240090829,1,False,1,9771.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11240,2021-01-22 22:00:47.740168542,1,False,1,9771.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11241,2021-01-22 22:00:49.240666136,1,False,-1,9772.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11242,2021-01-22 22:00:49.740769927,1,False,-1,9772.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11243,2021-01-22 22:00:50.491084266,1,False,-1,9772.0,-1,False,2,0,0,2,0,0,0,-1,20210125.0
