refId,direction,of_flag,volume,initVolume,tradePrice,fillType,orderSentTime,executeTime,submitType,drivenType,isDetecting,qBeforeTrade,AS_OF_DATE
10523,1,1,1,1,9792.0,3,2021-01-22 21:17:37.760001500,2021-01-22 21:17:39.010386663,1,0,False,2.0,20210125.0
10521,-1,2,1,1,9794.0,1,2021-01-22 21:17:35.259297686,2021-01-22 21:17:42.261969055,0,0,False,9.0,20210125.0
10522,-1,1,1,1,9794.0,1,2021-01-22 21:17:36.009370333,2021-01-22 21:17:42.261969055,0,0,False,10.0,20210125.0
10525,-1,1,1,1,9794.0,1,2021-01-22 21:17:45.263621295,2021-01-22 21:17:46.263917269,0,0,False,11.0,20210125.0
10526,1,2,1,1,9794.0,1,2021-01-22 21:17:46.263917269,2021-01-22 21:17:46.764122055,0,0,False,1.0,20210125.0
10527,1,2,1,1,9794.0,1,2021-01-22 21:17:46.514099696,2021-01-22 21:17:46.764122055,0,0,False,,20210125.0
10528,1,1,1,1,9794.0,1,2021-01-22 21:17:46.764122055,2021-01-22 21:17:47.014174963,1,0,False,,20210125.0
10529,-1,2,1,1,9794.0,1,2021-01-22 21:17:47.764595727,2021-01-22 21:17:51.015579959,1,0,False,2.0,20210125.0
10530,-1,1,1,1,9794.0,1,2021-01-22 21:17:48.014539224,2021-01-22 21:17:51.015579959,0,0,False,9.0,20210125.0
10531,-1,1,1,1,9794.0,1,2021-01-22 21:17:48.264716640,2021-01-22 21:17:51.015579959,0,0,False,10.0,20210125.0
10532,1,2,1,1,9793.0,3,2021-01-22 21:17:51.015579959,2021-01-22 21:17:52.015922015,0,0,False,5.0,20210125.0
10534,1,2,1,1,9793.0,1,2021-01-22 21:17:53.766760954,2021-01-22 21:17:54.766999509,1,0,False,2.0,20210125.0
10535,1,1,1,1,9793.0,1,2021-01-22 21:17:54.016742104,2021-01-22 21:17:54.766999509,0,0,False,2.0,20210125.0
10533,-1,2,1,1,9794.0,3,2021-01-22 21:17:52.015922015,2021-01-22 21:17:55.267213390,0,0,False,12.0,20210125.0
10536,1,1,1,1,9793.0,3,2021-01-22 21:17:55.016989779,2021-01-22 21:17:58.268353639,2,0,False,2.0,20210125.0
10538,-1,2,1,1,9794.0,3,2021-01-22 21:17:58.268353639,2021-01-22 21:18:02.270025240,0,0,False,7.0,20210125.0
10541,-1,1,1,1,9794.0,3,2021-01-22 21:18:03.020253168,2021-01-22 21:18:03.270384893,0,0,False,,20210125.0
10542,-1,1,1,1,9794.0,3,2021-01-22 21:18:03.520539169,2021-01-22 21:18:06.271489800,0,0,False,21.0,20210125.0
10543,1,2,1,1,9790.0,3,2021-01-22 21:18:15.024839988,2021-01-22 21:18:16.025172832,0,0,False,3.0,20210125.0
10544,1,2,1,1,9790.0,1,2021-01-22 21:18:18.025911738,2021-01-22 21:18:18.776203404,0,0,False,6.0,20210125.0
10545,1,1,1,1,9790.0,1,2021-01-22 21:18:18.275981001,2021-01-22 21:18:18.776203404,0,0,False,6.0,20210125.0
10546,-1,2,1,1,9790.0,1,2021-01-22 21:18:19.026101726,2021-01-22 21:18:19.276248832,0,0,False,,20210125.0
10548,1,1,1,1,9790.0,3,2021-01-22 21:18:27.029649745,2021-01-22 21:18:28.029979677,0,0,False,11.0,20210125.0
10549,-1,2,1,1,9791.0,1,2021-01-22 21:18:29.530640139,2021-01-22 21:18:29.780636478,2,0,False,,20210125.0
10550,-1,1,1,1,9792.0,1,2021-01-22 21:18:30.531090181,2021-01-22 21:18:30.780980171,1,0,False,,20210125.0
10551,-1,1,1,1,9792.0,1,2021-01-22 21:18:30.780980171,2021-01-22 21:18:31.031109028,1,0,False,,20210125.0
10552,1,2,1,1,9792.0,1,2021-01-22 21:18:42.536990266,2021-01-22 21:18:42.787070356,2,0,False,,20210125.0
10555,-1,1,1,1,9792.0,1,2021-01-22 21:18:53.040757441,2021-01-22 21:18:54.042142105,1,0,False,,20210125.0
10556,1,2,1,1,9790.0,3,2021-01-22 21:18:59.543082150,2021-01-22 21:19:00.043078194,0,0,False,15.0,20210125.0
10557,1,2,1,1,9790.0,3,2021-01-22 21:18:59.793148378,2021-01-22 21:19:00.043078194,0,0,False,,20210125.0
10559,-1,1,1,1,9789.0,3,2021-01-22 21:19:11.297008352,2021-01-22 21:19:12.297363238,1,0,False,12.0,20210125.0
10560,1,2,1,1,9788.0,1,2021-01-22 21:19:14.047976922,2021-01-22 21:19:14.548300472,1,0,False,3.0,20210125.0
10561,-1,1,1,1,9788.0,3,2021-01-22 21:19:14.798414071,2021-01-22 21:19:15.298490537,0,0,False,16.0,20210125.0
10562,1,2,1,1,9787.0,3,2021-01-22 21:19:18.299670012,2021-01-22 21:19:19.049686989,0,0,False,8.0,20210125.0
10563,-1,1,1,1,9786.0,1,2021-01-22 21:19:21.300607065,2021-01-22 21:19:21.550701687,0,0,False,,20210125.0
10564,-1,1,1,1,9786.0,4,2021-01-22 21:19:21.550701687,2021-01-22 21:19:22.801191664,1,0,False,0.0,20210125.0
10565,1,2,1,1,9785.0,3,2021-01-22 21:19:22.801191664,2021-01-22 21:19:23.051121080,0,0,False,,20210125.0
10566,1,2,1,1,9786.0,3,2021-01-22 21:19:23.551543919,2021-01-22 21:19:24.051601336,0,0,False,12.0,20210125.0
10567,-1,1,1,1,9787.0,3,2021-01-22 21:19:25.051891911,2021-01-22 21:19:25.302093717,0,0,False,,20210125.0
10568,-1,1,1,1,9787.0,3,2021-01-22 21:19:27.302966163,2021-01-22 21:19:28.303288028,0,0,False,3.0,20210125.0
10569,1,2,1,1,9785.0,3,2021-01-22 21:19:35.306366972,2021-01-22 21:19:36.056547713,0,0,False,4.0,20210125.0
10570,-1,1,1,1,9786.0,1,2021-01-22 21:19:36.557053160,2021-01-22 21:19:38.307780910,0,0,False,7.0,20210125.0
10571,1,2,1,1,9785.0,3,2021-01-22 21:19:38.307780910,2021-01-22 21:19:40.058643015,0,0,False,16.0,20210125.0
10572,1,2,1,1,9786.0,3,2021-01-22 21:19:41.809492630,2021-01-22 21:19:44.061001295,0,0,False,3.0,20210125.0
10573,1,1,1,1,9787.0,3,2021-01-22 21:19:44.061001295,2021-01-22 21:19:46.061767223,0,0,False,7.0,20210125.0
10575,-1,2,1,1,9788.0,1,2021-01-22 21:19:47.062148664,2021-01-22 21:19:47.312344917,2,0,False,,20210125.0
10576,-1,1,1,1,9788.0,1,2021-01-22 21:19:47.562508891,2021-01-22 21:19:48.562739991,0,0,False,11.0,20210125.0
10577,1,2,1,1,9788.0,1,2021-01-22 21:19:49.062809526,2021-01-22 21:19:49.562999524,1,0,False,3.0,20210125.0
10578,-1,1,1,1,9788.0,3,2021-01-22 21:19:52.314088714,2021-01-22 21:19:57.316021814,0,0,False,3.0,20210125.0
10579,-1,1,1,1,9786.0,3,2021-01-22 21:20:00.817427684,2021-01-22 21:20:01.567911556,1,0,False,15.0,20210125.0
10580,1,2,1,1,9785.0,3,2021-01-22 21:20:03.318457984,2021-01-22 21:20:04.068802810,0,0,False,10.0,20210125.0
10582,-1,1,1,1,9787.0,1,2021-01-22 21:20:11.821974455,2021-01-22 21:20:12.321682291,1,0,False,1.0,20210125.0
10583,1,2,1,1,9787.0,3,2021-01-22 21:20:12.571796921,2021-01-22 21:20:16.072875363,0,0,False,9.0,20210125.0
10581,1,2,1,1,9786.0,3,2021-01-22 21:20:11.321365825,2021-01-22 21:20:16.072875363,0,0,False,10.0,20210125.0
10584,1,1,1,1,9788.0,3,2021-01-22 21:20:16.823250953,2021-01-22 21:20:17.073256540,2,0,False,,20210125.0
10585,-1,2,1,1,9789.0,3,2021-01-22 21:20:17.073256540,2021-01-22 21:20:17.323380736,0,0,False,,20210125.0
10586,-1,1,1,1,9788.0,1,2021-01-22 21:20:18.073639536,2021-01-22 21:20:18.323668554,1,0,False,,20210125.0
10587,1,2,1,1,9788.0,3,2021-01-22 21:20:19.324005195,2021-01-22 21:20:21.075402858,0,0,False,8.0,20210125.0
10590,-1,1,1,1,9789.0,1,2021-01-22 21:20:21.325500371,2021-01-22 21:20:21.575634556,0,0,False,,20210125.0
10591,1,2,1,1,9788.0,3,2021-01-22 21:20:22.075633586,2021-01-22 21:20:23.075952127,0,0,False,9.0,20210125.0
10592,1,1,1,1,9788.0,3,2021-01-22 21:20:22.325807561,2021-01-22 21:20:23.075952127,0,0,False,9.0,20210125.0
10593,1,1,1,1,9788.0,3,2021-01-22 21:20:23.075952127,2021-01-22 21:20:26.077176025,0,0,False,6.0,20210125.0
10594,-1,2,1,1,9791.0,3,2021-01-22 21:20:28.578016200,2021-01-22 21:20:29.328226148,0,0,False,15.0,20210125.0
10595,1,1,1,1,9790.0,3,2021-01-22 21:20:29.328226148,2021-01-22 21:20:30.078496067,0,0,False,15.0,20210125.0
10596,-1,2,1,1,9791.0,1,2021-01-22 21:20:31.579031427,2021-01-22 21:20:31.829163189,1,0,False,,20210125.0
10597,-1,2,1,1,9791.0,3,2021-01-22 21:20:32.083385620,2021-01-22 21:20:32.329359191,1,0,False,,20210125.0
10600,1,1,1,1,9790.0,1,2021-01-22 21:20:33.329744760,2021-01-22 21:20:34.079925808,0,0,False,1.0,20210125.0
10598,-1,2,1,1,9791.0,3,2021-01-22 21:20:32.329359191,2021-01-22 21:20:34.330018424,0,0,False,20.0,20210125.0
10599,-1,1,1,1,9791.0,3,2021-01-22 21:20:32.579478085,2021-01-22 21:20:34.330018424,0,0,False,20.0,20210125.0
10601,-1,1,1,1,9791.0,3,2021-01-22 21:20:34.079925808,2021-01-22 21:20:34.330018424,0,0,False,,20210125.0
10603,1,2,1,1,9792.0,3,2021-01-22 21:20:36.830843921,2021-01-22 21:20:37.081158999,2,0,False,,20210125.0
10602,1,2,1,1,9790.0,3,2021-01-22 21:20:34.330018424,2021-01-22 21:20:37.081158999,1,0,False,7.0,20210125.0
10604,1,1,1,1,9792.0,1,2021-01-22 21:20:37.081158999,2021-01-22 21:20:37.581587966,0,0,False,2.0,20210125.0
10605,-1,2,1,1,9792.0,3,2021-01-22 21:20:37.831628313,2021-01-22 21:20:38.331771004,1,0,False,2.0,20210125.0
10606,-1,1,1,1,9791.0,1,2021-01-22 21:20:39.582305474,2021-01-22 21:20:40.090398555,1,0,False,37.0,20210125.0
10607,-1,1,1,1,9791.0,1,2021-01-22 21:20:40.090398555,2021-01-22 21:20:40.332547904,1,0,False,,20210125.0
10608,1,2,1,1,9791.0,1,2021-01-22 21:20:41.833082369,2021-01-22 21:20:42.334270087,0,0,False,13.0,20210125.0
10609,-1,1,1,1,9792.0,3,2021-01-22 21:20:42.584335422,2021-01-22 21:20:43.334574428,0,0,False,9.0,20210125.0
10610,1,2,1,1,9791.0,1,2021-01-22 21:20:43.584753116,2021-01-22 21:20:43.834857870,0,0,False,,20210125.0
10611,-1,1,1,1,9792.0,1,2021-01-22 21:20:43.834857870,2021-01-22 21:20:44.835168441,0,0,False,57.0,20210125.0
10612,1,2,1,1,9793.0,1,2021-01-22 21:20:49.086935110,2021-01-22 21:20:49.587124072,2,0,False,37.0,20210125.0
10613,-1,1,1,1,9792.0,1,2021-01-22 21:20:49.587124072,2021-01-22 21:20:49.837253842,2,0,False,,20210125.0
10614,1,2,1,1,9789.0,1,2021-01-22 21:20:55.589633567,2021-01-22 21:20:55.839858723,0,0,False,,20210125.0
10615,1,2,1,1,9789.0,1,2021-01-22 21:20:56.589951149,2021-01-22 21:20:56.840029870,0,0,False,,20210125.0
10616,1,1,1,1,9789.0,1,2021-01-22 21:20:57.090000611,2021-01-22 21:20:57.340468645,0,0,False,,20210125.0
10617,1,1,1,1,9789.0,3,2021-01-22 21:20:58.090338694,2021-01-22 21:20:59.090733733,0,0,False,14.0,20210125.0
10618,-1,2,1,1,9791.0,1,2021-01-22 21:21:01.591678604,2021-01-22 21:21:02.342045037,0,0,False,11.0,20210125.0
10619,1,1,1,1,9792.0,1,2021-01-22 21:21:03.092168185,2021-01-22 21:21:03.342476898,0,0,False,,20210125.0
10620,-1,2,1,1,9792.0,3,2021-01-22 21:21:03.342476898,2021-01-22 21:21:05.343987903,0,0,False,1.0,20210125.0
10621,-1,2,1,1,9792.0,1,2021-01-22 21:21:06.843835190,2021-01-22 21:21:08.094347901,0,0,False,1.0,20210125.0
10622,-1,1,1,1,9793.0,3,2021-01-22 21:21:08.844441038,2021-01-22 21:21:11.345402710,0,0,False,11.0,20210125.0
10623,-1,1,1,1,9793.0,3,2021-01-22 21:21:11.845586562,2021-01-22 21:21:12.345824342,0,0,False,11.0,20210125.0
10624,1,2,1,1,9795.0,1,2021-01-22 21:23:32.400637566,2021-01-22 21:23:32.650827118,1,0,False,,20210125.0
10625,1,2,1,1,9794.0,1,2021-01-22 21:23:34.151354152,2021-01-22 21:23:34.401389439,1,0,False,,20210125.0
10626,-1,1,1,1,9793.0,4,2021-01-22 21:23:35.151646115,2021-01-22 21:23:35.651895980,1,0,False,0.0,20210125.0
10627,1,2,1,1,9792.0,1,2021-01-22 21:23:36.402114136,2021-01-22 21:23:36.652208101,0,0,False,,20210125.0
10628,1,1,1,1,9792.0,1,2021-01-22 21:23:41.153815655,2021-01-22 21:23:43.404487537,1,0,False,17.0,20210125.0
10629,-1,2,1,1,9793.0,3,2021-01-22 21:23:43.904498327,2021-01-22 21:23:44.154762166,0,0,False,,20210125.0
10630,-1,1,1,1,9793.0,1,2021-01-22 21:23:44.654909168,2021-01-22 21:23:45.655326137,0,0,False,3.0,20210125.0
10631,1,2,1,1,9792.0,1,2021-01-22 21:23:45.655326137,2021-01-22 21:23:46.156412137,0,0,False,15.0,20210125.0
10632,-1,1,1,1,9793.0,3,2021-01-22 21:23:45.905897312,2021-01-22 21:23:47.156212092,0,0,False,21.0,20210125.0
10633,-1,1,1,1,9793.0,3,2021-01-22 21:23:46.156412137,2021-01-22 21:23:47.156212092,0,0,False,21.0,20210125.0
10634,1,2,1,1,9792.0,3,2021-01-22 21:23:47.656452930,2021-01-22 21:23:48.907018863,0,0,False,11.0,20210125.0
10635,-1,1,1,1,9793.0,1,2021-01-22 21:23:48.907018863,2021-01-22 21:23:52.408395089,0,0,False,4.0,20210125.0
10636,1,2,1,1,9792.0,3,2021-01-22 21:23:53.408961420,2021-01-22 21:23:54.909574558,0,0,False,16.0,20210125.0
10637,-1,1,1,1,9793.0,1,2021-01-22 21:23:55.159808474,2021-01-22 21:23:55.909945869,0,0,False,2.0,20210125.0
10640,1,2,1,1,9793.0,3,2021-01-22 21:23:58.660976731,2021-01-22 21:23:58.910910581,0,0,False,,20210125.0
10638,1,2,1,1,9792.0,3,2021-01-22 21:23:56.160149912,2021-01-22 21:23:58.910910581,0,0,False,16.0,20210125.0
10641,-1,1,1,1,9793.0,3,2021-01-22 21:24:01.662190852,2021-01-22 21:24:02.162542439,0,0,False,14.0,20210125.0
10643,1,2,1,1,9792.0,1,2021-01-22 21:24:02.412442983,2021-01-22 21:24:02.662600445,1,0,False,,20210125.0
10642,-1,1,1,1,9793.0,1,2021-01-22 21:24:02.162542439,2021-01-22 21:24:02.913118506,0,0,False,15.0,20210125.0
10644,-1,1,1,1,9793.0,1,2021-01-22 21:24:02.662600445,2021-01-22 21:24:02.913118506,0,0,False,,20210125.0
10645,1,2,1,1,9794.0,4,2021-01-22 21:24:05.663704533,2021-01-22 21:24:06.663865910,0,0,False,0.0,20210125.0
10646,-1,1,1,1,9794.0,3,2021-01-22 21:24:06.663865910,2021-01-22 21:24:09.164682372,2,0,False,30.0,20210125.0
10647,1,2,1,1,9791.0,1,2021-01-22 21:24:14.416884055,2021-01-22 21:24:16.167533029,0,0,False,15.0,20210125.0
10648,-1,1,1,1,9791.0,2,2021-01-22 21:24:21.169307713,2021-01-22 21:24:21.419468436,0,0,False,,20210125.0
10649,1,2,1,1,9790.0,1,2021-01-22 21:24:21.419468436,2021-01-22 21:24:21.669547232,0,0,False,,20210125.0
10650,1,2,1,1,9790.0,3,2021-01-22 21:24:22.170568118,2021-01-22 21:24:22.919868612,0,0,False,10.0,20210125.0
10651,-1,1,1,1,9791.0,3,2021-01-22 21:24:22.670016428,2021-01-22 21:24:23.170128483,1,0,False,6.0,20210125.0
10652,-1,1,1,1,9791.0,3,2021-01-22 21:24:22.919868612,2021-01-22 21:24:23.170128483,0,0,False,,20210125.0
10653,1,2,1,1,9790.0,1,2021-01-22 21:24:25.920915346,2021-01-22 21:24:26.421141084,1,0,False,4.0,20210125.0
10654,1,2,1,1,9790.0,1,2021-01-22 21:24:27.171582627,2021-01-22 21:24:27.421584239,0,0,False,,20210125.0
10655,-1,1,1,1,9791.0,3,2021-01-22 21:24:27.421584239,2021-01-22 21:24:29.922192632,0,0,False,35.0,20210125.0
10656,-1,1,1,1,9791.0,3,2021-01-22 21:24:27.671715685,2021-01-22 21:24:29.922192632,0,0,False,36.0,20210125.0
10657,1,2,1,1,9790.0,1,2021-01-22 21:24:30.672739471,2021-01-22 21:24:31.673087512,1,0,False,3.0,20210125.0
10658,-1,1,1,1,9790.0,3,2021-01-22 21:24:31.923178500,2021-01-22 21:24:35.174235257,0,0,False,17.0,20210125.0
10659,1,2,1,1,9789.0,3,2021-01-22 21:24:35.674441725,2021-01-22 21:24:36.924731774,0,0,False,8.0,20210125.0
10660,-1,1,1,1,9790.0,1,2021-01-22 21:24:37.174898471,2021-01-22 21:24:38.425231979,0,0,False,14.0,20210125.0
10661,1,2,1,1,9789.0,3,2021-01-22 21:24:38.175156830,2021-01-22 21:24:38.925320442,0,0,False,3.0,20210125.0
10662,1,2,1,1,9789.0,3,2021-01-22 21:24:38.425231979,2021-01-22 21:24:38.925320442,0,0,False,22.0,20210125.0
10663,-1,1,1,1,9790.0,3,2021-01-22 21:24:39.925679494,2021-01-22 21:24:40.676081064,0,0,False,,20210125.0
10664,-1,1,1,1,9790.0,1,2021-01-22 21:24:40.676081064,2021-01-22 21:24:41.426354607,0,0,False,10.0,20210125.0
10665,1,2,1,1,9790.0,1,2021-01-22 21:24:42.926773415,2021-01-22 21:24:43.426994011,1,0,False,1.0,20210125.0
10666,1,2,1,1,9789.0,1,2021-01-22 21:24:45.427723298,2021-01-22 21:24:46.427971885,0,0,False,10.0,20210125.0
10669,1,1,1,1,9787.0,3,2021-01-22 21:24:50.429362534,2021-01-22 21:24:50.929460335,0,0,False,17.0,20210125.0
10670,-1,2,1,1,9788.0,1,2021-01-22 21:24:50.929460335,2021-01-22 21:24:51.179827602,0,0,False,,20210125.0
10667,-1,1,1,1,9789.0,3,2021-01-22 21:24:49.429098224,2021-01-22 21:24:51.179827602,0,0,False,3.0,20210125.0
10668,-1,1,1,1,9789.0,3,2021-01-22 21:24:49.679211198,2021-01-22 21:24:51.179827602,0,0,False,4.0,20210125.0
10671,1,2,1,1,9788.0,1,2021-01-22 21:24:51.179827602,2021-01-22 21:24:51.930003710,0,0,False,2.0,20210125.0
10672,1,2,1,1,9788.0,1,2021-01-22 21:24:51.429801379,2021-01-22 21:24:51.930003710,0,0,False,2.0,20210125.0
10673,1,1,1,1,9787.0,3,2021-01-22 21:24:51.930003710,2021-01-22 21:24:53.930509377,0,0,False,20.0,20210125.0
10674,1,1,1,1,9787.0,1,2021-01-22 21:24:54.430840576,2021-01-22 21:24:55.431180704,0,0,False,21.0,20210125.0
10675,-1,2,1,1,9788.0,1,2021-01-22 21:24:55.431180704,2021-01-22 21:24:58.182203678,0,0,False,36.0,20210125.0
10676,-1,2,1,1,9788.0,1,2021-01-22 21:24:57.932227136,2021-01-22 21:24:58.182203678,0,0,False,,20210125.0
10677,1,1,1,1,9788.0,3,2021-01-22 21:24:58.182203678,2021-01-22 21:24:59.932680777,0,0,False,14.0,20210125.0
10678,-1,2,1,1,9790.0,1,2021-01-22 21:24:58.932479807,2021-01-22 21:25:00.182910685,0,0,False,1.0,20210125.0
10679,-1,1,1,1,9790.0,1,2021-01-22 21:25:00.683058196,2021-01-22 21:25:00.933186726,0,0,False,,20210125.0
10680,1,2,1,1,9790.0,1,2021-01-22 21:25:05.185975195,2021-01-22 21:25:05.686221430,0,0,False,2.0,20210125.0
10681,1,1,1,1,9790.0,1,2021-01-22 21:25:05.436081211,2021-01-22 21:25:05.686221430,0,0,False,,20210125.0
10682,1,1,1,1,9790.0,1,2021-01-22 21:25:05.686221430,2021-01-22 21:25:05.936071962,1,0,False,,20210125.0
10683,-1,2,1,1,9790.0,3,2021-01-22 21:25:06.186208455,2021-01-22 21:25:07.436772552,0,0,False,2.0,20210125.0
10685,-1,2,1,1,9790.0,3,2021-01-22 21:25:08.187105701,2021-01-22 21:25:11.188010245,0,0,False,2.0,20210125.0
10688,-1,1,1,1,9790.0,3,2021-01-22 21:25:12.438463199,2021-01-22 21:25:12.938481160,0,0,False,20.0,20210125.0
10689,-1,1,1,1,9789.0,1,2021-01-22 21:25:12.938481160,2021-01-22 21:25:16.939971714,0,0,False,6.0,20210125.0
10690,1,2,1,1,9789.0,1,2021-01-22 21:25:16.939971714,2021-01-22 21:25:17.190148625,1,0,False,,20210125.0
10691,1,2,1,1,9789.0,1,2021-01-22 21:25:17.190148625,2021-01-22 21:25:17.440408485,1,0,False,,20210125.0
10692,-1,1,1,1,9789.0,1,2021-01-22 21:25:20.941326108,2021-01-22 21:25:21.691579977,0,0,False,1.0,20210125.0
10693,1,2,1,1,9789.0,2,2021-01-22 21:25:21.691579977,2021-01-22 21:25:22.191817708,1,0,False,,20210125.0
10694,-1,1,1,1,9789.0,1,2021-01-22 21:25:22.441876200,2021-01-22 21:25:23.942213490,0,0,False,0.0,20210125.0
10695,-1,1,1,1,9789.0,3,2021-01-22 21:25:25.192791859,2021-01-22 21:25:27.193426957,0,0,False,2.0,20210125.0
10698,1,1,1,1,9790.0,1,2021-01-22 21:26:04.456037802,2021-01-22 21:26:04.706150544,1,0,False,,20210125.0
10699,-1,2,1,1,9790.0,1,2021-01-22 21:26:04.956186244,2021-01-22 21:26:05.206236618,0,0,False,,20210125.0
10700,1,2,1,1,9790.0,3,2021-01-22 21:26:06.706820340,2021-01-22 21:26:06.956701400,1,0,False,,20210125.0
10696,1,2,1,1,9788.0,3,2021-01-22 21:26:00.454619930,2021-01-22 21:26:06.956701400,0,0,False,6.0,20210125.0
10697,1,1,1,1,9788.0,3,2021-01-22 21:26:01.205016189,2021-01-22 21:26:06.956701400,0,0,False,22.0,20210125.0
10701,-1,2,1,1,9790.0,3,2021-01-22 21:26:08.707433954,2021-01-22 21:26:11.208587593,0,0,False,4.0,20210125.0
10703,1,1,1,1,9789.0,3,2021-01-22 21:26:11.958575435,2021-01-22 21:26:12.958941969,0,0,False,1.0,20210125.0
10704,1,1,1,1,9789.0,1,2021-01-22 21:26:12.958941969,2021-01-22 21:26:13.959262090,0,0,False,1.0,20210125.0
10702,-1,2,1,1,9790.0,4,2021-01-22 21:26:11.458548437,2021-01-22 21:26:22.712393201,0,0,False,0.0,20210125.0
10705,-1,2,1,1,9790.0,1,2021-01-22 21:26:20.461711822,2021-01-22 21:26:22.962321677,0,0,False,4.0,20210125.0
10706,-1,1,1,1,9790.0,1,2021-01-22 21:26:23.713484986,2021-01-22 21:26:24.463726931,0,0,False,1.0,20210125.0
10707,1,2,1,1,9790.0,1,2021-01-22 21:26:24.463726931,2021-01-22 21:26:24.713771639,1,0,False,,20210125.0
10708,-1,1,1,1,9790.0,1,2021-01-22 21:26:24.963919115,2021-01-22 21:26:27.714793954,0,0,False,1.0,20210125.0
10709,-1,1,1,1,9790.0,1,2021-01-22 21:26:25.214134225,2021-01-22 21:26:27.714793954,0,0,False,2.0,20210125.0
10710,1,2,1,1,9789.0,3,2021-01-22 21:26:29.965382157,2021-01-22 21:26:31.966166609,0,0,False,8.0,20210125.0
10711,1,2,1,1,9789.0,3,2021-01-22 21:26:32.716518833,2021-01-22 21:26:38.968905041,0,0,False,8.0,20210125.0
10712,1,1,1,1,9789.0,1,2021-01-22 21:26:40.719777782,2021-01-22 21:26:40.969852663,0,0,False,,20210125.0
10713,1,1,1,1,9789.0,3,2021-01-22 21:26:40.969852663,2021-01-22 21:26:43.970649296,1,0,False,1.0,20210125.0
10714,-1,2,1,1,9790.0,1,2021-01-22 21:26:48.972469828,2021-01-22 21:26:49.472760371,0,0,False,,20210125.0
10715,1,1,1,1,9790.0,1,2021-01-22 21:26:51.473449151,2021-01-22 21:26:51.973671213,1,0,False,2.0,20210125.0
10716,-1,2,1,1,9790.0,1,2021-01-22 21:26:52.473832739,2021-01-22 21:26:52.973868321,0,0,False,,20210125.0
10717,-1,2,1,1,9791.0,1,2021-01-22 21:26:55.224738950,2021-01-22 21:26:55.724979904,1,0,False,3.0,20210125.0
10718,-1,1,1,1,9791.0,1,2021-01-22 21:26:55.474811975,2021-01-22 21:26:55.724979904,0,0,False,,20210125.0
10719,1,2,1,1,9791.0,1,2021-01-22 21:26:59.976411674,2021-01-22 21:27:00.476618360,1,0,False,,20210125.0
10720,-1,1,1,1,9791.0,3,2021-01-22 21:27:00.476618360,2021-01-22 21:27:01.977021123,0,0,False,1.0,20210125.0
10721,-1,1,1,1,9791.0,1,2021-01-22 21:27:03.727705525,2021-01-22 21:27:06.478753184,0,0,False,1.0,20210125.0
10722,1,2,1,1,9791.0,1,2021-01-22 21:27:08.979475116,2021-01-22 21:27:09.229672053,1,0,False,,20210125.0
10723,1,2,1,1,9791.0,1,2021-01-22 21:27:09.229672053,2021-01-22 21:27:09.479691091,1,0,False,,20210125.0
10724,-1,1,1,1,9791.0,1,2021-01-22 21:27:11.730610888,2021-01-22 21:27:11.980660810,1,0,False,,20210125.0
10725,-1,1,1,1,9791.0,1,2021-01-22 21:27:13.231249481,2021-01-22 21:27:13.481333682,1,0,False,,20210125.0
10726,1,2,1,1,9789.0,4,2021-01-22 21:27:39.241028571,2021-01-22 21:27:42.992185626,0,0,False,0.0,20210125.0
10727,1,1,1,1,9789.0,4,2021-01-22 21:27:39.491014699,2021-01-22 21:27:42.992185626,0,0,False,0.0,20210125.0
10728,1,1,1,1,9789.0,4,2021-01-22 21:27:39.741048048,2021-01-22 21:27:45.243219287,0,0,False,0.0,20210125.0
10729,1,2,1,1,9789.0,1,2021-01-22 21:27:43.492405763,2021-01-22 21:27:46.743752016,0,0,False,2.0,20210125.0
10730,-1,2,1,1,9789.0,1,2021-01-22 21:27:46.994153383,2021-01-22 21:27:48.244221682,1,0,False,0.0,20210125.0
10731,-1,2,1,1,9789.0,1,2021-01-22 21:27:47.494033055,2021-01-22 21:27:48.244221682,0,0,False,1.0,20210125.0
10732,-1,1,1,1,9789.0,3,2021-01-22 21:27:49.744708065,2021-01-22 21:27:49.994728425,1,0,False,,20210125.0
10733,1,2,1,1,9789.0,1,2021-01-22 21:27:51.495313683,2021-01-22 21:27:51.745423594,1,0,False,,20210125.0
10734,1,1,1,1,9789.0,1,2021-01-22 21:27:51.745423594,2021-01-22 21:27:51.995766911,1,0,False,,20210125.0
10735,1,1,1,1,9789.0,1,2021-01-22 21:27:51.995766911,2021-01-22 21:27:52.245543284,1,0,False,,20210125.0
10737,-1,2,1,1,9789.0,3,2021-01-22 21:27:56.246931788,2021-01-22 21:28:10.001475533,0,0,False,5.0,20210125.0
10736,-1,2,1,1,9790.0,3,2021-01-22 21:27:55.496652264,2021-01-22 21:28:10.001475533,0,0,False,21.0,20210125.0
10738,-1,1,1,1,9790.0,3,2021-01-22 21:28:11.502223452,2021-01-22 21:28:15.003212013,0,0,False,25.0,20210125.0
10739,-1,1,1,1,9790.0,3,2021-01-22 21:28:12.002279298,2021-01-22 21:28:15.003212013,0,0,False,26.0,20210125.0
10740,1,2,1,1,9787.0,3,2021-01-22 21:28:22.505737236,2021-01-22 21:28:28.007613961,0,0,False,24.0,20210125.0
10743,1,2,1,1,9787.0,3,2021-01-22 21:28:28.007613961,2021-01-22 21:28:31.008420201,0,0,False,26.0,20210125.0
