,MktDate,Instrument,MachineTime,ExchangeTime,Bid,Bid1,Bid2,Bid3,Bid4,Ask,Ask1,Ask2,Ask3,Ask4,BidSize,BidSize1,BidSize2,BidSize3,BidSize4,AskSize,AskSize1,AskSize2,AskSize3,AskSize4,LastPrice,AccVolume,AccTurnOver,Volume,TurnOver,Pred,DATA_SOURCE,AS_OF_DATE
16806,20210125,OI0001,664667148416259898,664667148500000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,124,37,9,15,29,114,145,172,77,49,9793.0,62653,6131456090.0,0.0,6131456090.0,-0.15395399999943038,EsunnyL2,20210125
16808,20210125,OI0001,664667148666345126,664667148750000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,122,37,9,15,29,114,145,172,77,48,9793.0,62655,6131651950.0,0.0,6131651950.0,-0.17361600000003818,EsunnyL2,20210125
16809,20210125,OI0001,664667148916426684,664667149000000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,122,37,9,15,29,114,146,172,77,48,9793.0,62655,6131651950.0,0.0,0.0,-0.18137399999977788,EsunnyL2,20210125
16811,20210125,OI0001,664667149166556151,664667149250000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,123,37,9,15,29,114,146,172,77,48,9793.0,62655,6131651950.0,0.0,233650.0,-0.11637599999994563,EsunnyL2,20210125
16812,20210125,OI0001,664667149666642551,664667149750000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,123,37,9,15,29,113,146,172,77,48,9793.0,62657,6131847820.0,2.0,195870.0,-0.10111800000049698,EsunnyL2,20210125
16813,20210125,OI0001,664667149916753315,664667150000000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,123,37,10,15,29,113,146,173,77,48,9793.0,62657,6131847820.0,0.0,0.0,-0.1127440000000206,EsunnyL2,20210125
16814,20210125,OI0001,664667150416999873,664667150500000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,50,37,10,15,29,113,146,173,77,48,9793.0,62730,6138996710.0,73.0,7148890.0,-0.5358320000013919,EsunnyL2,20210125
16815,20210125,OI0001,664667150667052135,664667150750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9794.0,9795.0,9796.0,9797.0,9798.0,37,10,15,29,20,113,146,173,77,48,9793.0,62780,6143893210.0,50.0,4896500.0,-0.08380199999919569,EsunnyL2,20210125
16816,20210125,OI0001,664667150917106473,664667151000000000,9792.0,9790.0,9789.0,9788.0,9787.0,9793.0,9793.0,9794.0,9795.0,9796.0,38,21,26,19,17,4,12,35,93,179,9793.0,62780,0.0,0.0,-6143893210.0,-0.3857530000004772,EFH_SF,20210125
16817,20210125,OI0001,664667151167365678,664667151250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,40,10,15,29,20,19,114,145,173,77,9793.0,62780,6143893210.0,0.0,6143893210.0,-0.41238200000043435,EsunnyL2,20210125
16820,20210125,OI0001,664667151417410892,664667151500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,18,10,15,29,20,19,114,145,173,77,9793.0,62780,6143893210.0,0.0,6143893210.0,-0.2622060000012425,EsunnyL2,20210125
16821,20210125,OI0001,664667151917414885,664667152000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,18,36,11,28,20,22,446,138,177,78,9793.0,62781,0.0,1.0,-6143893210.0,-0.14892799999870476,EFH_SF,20210125
16823,20210125,OI0001,664667152168262318,664667152250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,16,10,15,29,20,23,110,145,173,77,9792.0,62783,6144186980.0,0.0,6144186980.0,-0.11450700000023062,EsunnyL2,20210125
16825,20210125,OI0001,664667152417842072,664667152500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,16,10,15,29,20,20,110,145,173,77,9793.0,62786,6144480770.0,0.0,6144480770.0,-0.15823299999829032,EsunnyL2,20210125
16826,20210125,OI0001,664667152917842703,664667153000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,15,10,26,29,20,19,110,145,173,77,9792.0,62788,6144676620.0,2.0,195850.0,-0.09843700000055833,EsunnyL2,20210125
16827,20210125,OI0001,664667153168187182,664667153250000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,181,16,10,26,29,111,145,173,77,48,9793.0,62808,6146635220.0,0.0,6146635220.0,-0.23123900000064168,EsunnyL2,20210125
16830,20210125,OI0001,664667153418056858,664667153500000000,9794.0,9793.0,9792.0,9791.0,9790.0,9795.0,9796.0,9797.0,9798.0,9799.0,1,184,16,10,26,145,173,80,48,124,9794.0,62919,6157506560.0,0.0,6157506560.0,0.0384410000006028,EsunnyL2,20210125
16833,20210125,OI0001,664667153920926797,664667154000000000,9793.0,9792.0,9791.0,9790.0,9789.0,9795.0,9796.0,9797.0,9798.0,9799.0,5,17,10,27,29,145,173,77,48,127,9794.0,62927,6158290080.0,0.0,6158290080.0,-0.03358800000023621,EsunnyL2,20210125
16835,20210125,OI0001,664667154168724924,664667154250000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,6,17,10,27,29,13,145,173,77,48,9793.0,62932,6158779730.0,0.0,6158779730.0,-0.232810999999856,EsunnyL2,20210125
16836,20210125,OI0001,664667154418857607,664667154500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9794.0,9795.0,9796.0,9797.0,9798.0,17,10,27,29,20,17,145,173,77,48,9793.0,62938,6159367310.0,0.0,6159367310.0,-0.12990700000045763,EsunnyL2,20210125
16838,20210125,OI0001,664667154668953404,664667154750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,19,10,27,29,20,2,20,146,173,77,9793.0,62938,6159367310.0,0.0,6159367310.0,-0.152154999999766,EsunnyL2,20210125
16840,20210125,OI0001,664667154918919228,664667155000000000,9793.0,9791.0,9790.0,9789.0,9788.0,9794.0,9795.0,9796.0,9797.0,9798.0,8,34,14,29,19,20,139,173,78,49,9793.0,62943,0.0,5.0,-6159367310.0,-0.14965900000061083,EFH_SF,20210125
16842,20210125,OI0001,664667155169136913,664667155250000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,1,19,10,27,29,20,146,173,77,48,9793.0,62950,6160542470.0,0.0,6160542470.0,-0.14883600000030128,EsunnyL2,20210125
16844,20210125,OI0001,664667155419248144,664667155500000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,2,20,10,27,29,20,146,173,77,48,9793.0,62950,6160542470.0,0.0,255470.0,-0.09455500000149186,EsunnyL2,20210125
16846,20210125,OI0001,664667155669349732,664667155750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,20,10,27,29,20,18,30,146,173,77,9793.0,62953,6160836260.0,0.0,6160836260.0,-0.1140190000005532,EsunnyL2,20210125
16847,20210125,OI0001,664667155919203987,664667156000000000,9792.0,9792.0,9791.0,9790.0,9789.0,9793.0,9796.0,9797.0,9798.0,9799.0,20,66,22,215,8,17,196,81,47,123,9793.0,62954,0.0,1.0,-6160836260.0,-0.06443399999989197,EFH_SF,20210125
16849,20210125,OI0001,664667156169516504,664667156250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,20,10,27,29,20,16,30,146,173,77,9793.0,62955,6161032120.0,0.0,6161032120.0,0.0012050000004819594,EsunnyL2,20210125
16851,20210125,OI0001,664667156669674679,664667156750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,20,10,27,29,20,15,30,146,173,77,9793.0,62956,6161130050.0,0.0,6161130050.0,0.007670000000871369,EsunnyL2,20210125
16853,20210125,OI0001,664667157419883012,664667157500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,20,10,27,29,20,16,32,146,173,77,9793.0,62956,6161130050.0,0.0,255890.0,-0.1283210000001418,EsunnyL2,20210125
16854,20210125,OI0001,664667157669962778,664667157750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,18,10,27,29,20,27,32,146,173,77,9793.0,62956,6161130050.0,0.0,6161130050.0,-0.32490900000084366,EsunnyL2,20210125
16857,20210125,OI0001,664667157920109982,664667158000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,16,10,28,29,20,28,33,146,173,77,9792.0,62958,6161325890.0,0.0,256010.0,-0.1814669999985199,EsunnyL2,20210125
16859,20210125,OI0001,664667158920354634,664667159000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,17,10,28,29,20,28,33,146,173,77,9792.0,62958,6161325890.0,0.0,6161325890.0,-0.031919000000925735,EsunnyL2,20210125
16861,20210125,OI0001,664667159170430431,664667159250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,18,10,28,29,20,28,32,146,173,77,9792.0,62958,6161325890.0,0.0,6161325890.0,-0.09079000000019732,EsunnyL2,20210125
16862,20210125,OI0001,664667159670746043,664667159750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,18,10,27,29,20,28,32,146,173,77,9792.0,62958,6161325890.0,0.0,0.0,-0.19148499999937485,EsunnyL2,20210125
16863,20210125,OI0001,664667159920746229,664667160000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,18,10,27,29,20,28,34,146,173,77,9792.0,62958,6161325890.0,0.0,0.0,-0.23416699999870616,EsunnyL2,20210125
16864,20210125,OI0001,664667160170843007,664667160250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,18,10,27,29,20,28,35,146,173,77,9792.0,62958,6161325890.0,0.0,0.0,-0.1369009999998525,EsunnyL2,20210125
16865,20210125,OI0001,664667160420889850,664667160500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,17,10,27,29,20,27,35,146,173,77,9792.0,62960,6161521740.0,0.0,256140.0,-0.14085599999998522,EsunnyL2,20210125
16867,20210125,OI0001,664667160670969426,664667160750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,17,10,27,29,20,28,35,146,173,77,9792.0,62960,6161521740.0,0.0,256140.0,-0.09421800000018266,EsunnyL2,20210125
16869,20210125,OI0001,664667161421300849,664667161500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,12,211,27,29,20,28,35,146,173,77,9792.0,62965,6162011340.0,0.0,6162011340.0,-0.134965999999622,EsunnyL2,20210125
16872,20210125,OI0001,664667161671327915,664667161750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,12,212,27,29,20,24,35,146,173,77,9793.0,62970,6162500990.0,0.0,6162500990.0,-0.06010699999933422,EsunnyL2,20210125
16874,20210125,OI0001,664667161921460542,664667162000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,14,212,27,29,20,34,35,146,173,77,9793.0,62970,6162500990.0,0.0,6162500990.0,-0.0923530000000028,EsunnyL2,20210125
16876,20210125,OI0001,664667162171651552,664667162250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,15,212,27,29,20,34,35,146,173,77,9793.0,62970,6162500990.0,0.0,6162500990.0,-0.024094999998851563,EsunnyL2,20210125
16877,20210125,OI0001,664667162671702465,664667162750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,15,214,27,29,20,34,35,146,173,77,9793.0,62970,6162500990.0,0.0,0.0,0.017831000001024222,EsunnyL2,20210125
16878,20210125,OI0001,664667162921725163,664667163000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,14,218,27,29,20,34,35,146,173,77,9792.0,62971,6162598910.0,1.0,97920.0,0.04206999999951222,EsunnyL2,20210125
16879,20210125,OI0001,664667163171883752,664667163250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,16,228,27,29,19,34,35,141,153,77,9792.0,62971,6162598910.0,0.0,6162598910.0,0.25129999999990105,EsunnyL2,20210125
16881,20210125,OI0001,664667163421950299,664667163500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,228,27,29,19,1,35,141,153,77,9793.0,63005,6165928530.0,34.0,3329620.0,0.3672839999999269,EsunnyL2,20210125
16883,20210125,OI0001,664667163672118282,664667163750000000,9793.0,9792.0,9791.0,9790.0,9789.0,9794.0,9795.0,9796.0,9797.0,9798.0,16,39,228,27,29,38,141,153,77,48,9793.0,63006,6166026460.0,0.0,6166026460.0,-0.05443399999967369,EsunnyL2,20210125
16884,20210125,OI0001,664667163922213003,664667164000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9794.0,9795.0,9796.0,9797.0,9798.0,46,228,27,29,19,38,141,153,77,48,9793.0,63023,6167691270.0,0.0,6167691270.0,-0.10986599999887403,EsunnyL2,20210125
16887,20210125,OI0001,664667164423442308,664667164500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9794.0,9795.0,9796.0,9797.0,9798.0,46,228,27,29,19,35,139,153,77,48,9793.0,63023,6167691270.0,0.0,6167691270.0,-0.10190700000021025,EsunnyL2,20210125
16888,20210125,OI0001,664667164922463466,664667165000000000,9792.0,9792.0,9791.0,9790.0,9789.0,9793.0,9795.0,9796.0,9797.0,9798.0,45,69,22,216,8,5,84,200,81,49,9792.0,63024,6167528640.0,1.0,-162630.0,-0.11581900000055612,EFH_SF,20210125
16890,20210125,OI0001,664667165172835497,664667165250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,45,228,27,29,19,7,37,139,154,77,9792.0,63024,6167789190.0,0.0,6167789190.0,-0.04856400000062422,EsunnyL2,20210125
16891,20210125,OI0001,664667165673056409,664667165750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,45,228,27,29,19,17,37,139,154,77,9792.0,63024,6167789190.0,0.0,260550.0,-0.13467099999979837,EsunnyL2,20210125
16893,20210125,OI0001,664667165922840854,664667166000000000,9792.0,9792.0,9791.0,9790.0,9789.0,9793.0,9795.0,9796.0,9797.0,9798.0,45,38,9,14,28,24,150,172,77,49,9792.0,63024,0.0,0.0,-6167789190.0,-0.1484469999995781,EFH_SF,20210125
16894,20210125,OI0001,664667166173131831,664667166250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,233,27,29,18,24,42,139,154,77,9792.0,63024,6167789190.0,0.0,6167789190.0,-0.13156200000048557,EsunnyL2,20210125
16896,20210125,OI0001,664667166423102856,664667166500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,233,27,29,18,4,42,139,154,77,9793.0,63045,6169845710.0,21.0,2056520.0,-0.06835599999976694,EsunnyL2,20210125
16897,20210125,OI0001,664667166673227030,664667166750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,233,27,29,18,4,43,139,154,77,9793.0,63045,6169845710.0,0.0,0.0,-0.05721400000038557,EsunnyL2,20210125
16898,20210125,OI0001,664667166923356051,664667167000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,233,27,29,18,4,44,139,154,77,9793.0,63045,6169845710.0,0.0,0.0,-0.08775799999966694,EsunnyL2,20210125
16900,20210125,OI0001,664667167173462540,664667167250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,233,27,29,18,4,44,139,154,77,9793.0,63045,6169845710.0,0.0,6169845710.0,-0.022931000001335633,EsunnyL2,20210125
16902,20210125,OI0001,664667167423581322,664667167500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,233,27,29,18,22,44,139,154,77,9793.0,63047,6170041570.0,0.0,262150.0,-0.07559900000160269,EsunnyL2,20210125
16904,20210125,OI0001,664667168173736288,664667168250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,233,27,29,18,14,44,139,154,77,9793.0,63056,6170922940.0,0.0,6170922940.0,0.04536699999880511,EsunnyL2,20210125
16905,20210125,OI0001,664667168673863625,664667168750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,234,27,29,18,14,45,139,154,77,9793.0,63056,6170922940.0,0.0,0.0,0.040251999998872634,EsunnyL2,20210125
16906,20210125,OI0001,664667169174051217,664667169250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,234,27,28,18,15,45,139,154,77,9793.0,63056,6170922940.0,0.0,6170922940.0,-0.044887000000017,EsunnyL2,20210125
16909,20210125,OI0001,664667169424093911,664667169500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,39,234,27,28,18,26,45,139,154,77,9793.0,63056,6170922940.0,0.0,6170922940.0,-0.09212999999908789,EsunnyL2,20210125
16910,20210125,OI0001,664667169674334065,664667169750000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,234,27,28,18,26,44,139,154,78,9792.0,63057,6171020860.0,0.0,6171020860.0,-0.03789800000049581,EsunnyL2,20210125
16913,20210125,OI0001,664667169924289239,664667170000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,234,27,28,18,25,44,139,153,78,9793.0,63058,6171118790.0,0.0,6171118790.0,-0.044474000000263914,EsunnyL2,20210125
16914,20210125,OI0001,664667170174369558,664667170250000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,234,27,28,18,24,44,139,153,78,9793.0,63059,6171216720.0,0.0,6171216720.0,0.01822100000026694,EsunnyL2,20210125
16917,20210125,OI0001,664667170424594298,664667170500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,234,27,28,18,38,46,139,153,78,9793.0,63059,6171216720.0,0.0,262980.0,-0.07082300000001851,EsunnyL2,20210125
16918,20210125,OI0001,664667170924784956,664667171000000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,38,234,27,28,18,42,46,139,153,78,9793.0,63059,6171216720.0,0.0,262980.0,-0.06350099999872327,EsunnyL2,20210125
16921,20210125,OI0001,664667171174886544,664667171250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,235,27,28,18,23,6,45,47,139,153,9792.0,63097,6174937680.0,0.0,6174937680.0,0.0724819999995816,EsunnyL2,20210125
16923,20210125,OI0001,664667171424959463,664667171500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,234,27,28,18,23,8,46,47,139,153,9792.0,63097,6174937680.0,0.0,6174937680.0,-0.11380199999985052,EsunnyL2,20210125
16924,20210125,OI0001,664667171675122723,664667171750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,235,27,28,18,23,9,46,47,139,153,9792.0,63097,6174937680.0,0.0,6174937680.0,0.017169999999168795,EsunnyL2,20210125
16926,20210125,OI0001,664667171925157186,664667172000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,235,27,28,18,23,209,46,47,139,153,9792.0,63098,6175035600.0,1.0,97920.0,-0.12009800000123505,EsunnyL2,20210125
16927,20210125,OI0001,664667172175226726,664667172250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,187,27,28,18,23,212,46,47,139,153,9791.0,63146,6179735280.0,0.0,6179735280.0,-0.4714560000011261,EsunnyL2,20210125
16930,20210125,OI0001,664667172425269513,664667172500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,187,27,28,18,23,207,46,48,139,153,9792.0,63151,6180224880.0,0.0,268020.0,0.002203999998528161,EsunnyL2,20210125
16932,20210125,OI0001,664667172675397881,664667172750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,168,27,28,18,23,207,46,48,139,153,9791.0,63170,6182085170.0,0.0,6182085170.0,-0.207008000001224,EsunnyL2,20210125
16933,20210125,OI0001,664667172925459350,664667173000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,168,27,28,18,23,207,46,48,139,153,9791.0,63170,6182085170.0,0.0,0.0,-0.13814000000093074,EsunnyL2,20210125
16934,20210125,OI0001,664667173425609822,664667173500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,168,27,28,18,23,207,47,48,139,153,9791.0,63170,6182085170.0,0.0,0.0,-0.120281999999861,EsunnyL2,20210125
16936,20210125,OI0001,664667173675658945,664667173750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,170,27,28,18,23,198,47,48,139,155,9792.0,63179,6182966450.0,0.0,269510.0,-0.07066400000076101,EsunnyL2,20210125
16938,20210125,OI0001,664667173925717703,664667174000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,170,27,28,18,23,194,47,48,139,155,9792.0,63183,6183358130.0,0.0,6183358130.0,0.030629999999291613,EsunnyL2,20210125
16939,20210125,OI0001,664667174425889514,664667174500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,170,27,28,18,23,194,47,52,139,155,9792.0,63183,6183358130.0,0.0,0.0,-0.07020399999964866,EsunnyL2,20210125
16941,20210125,OI0001,664667174675985968,664667174750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,171,27,28,18,23,194,47,52,139,153,9792.0,63183,6183358130.0,0.0,269750.0,-0.03107600000112143,EsunnyL2,20210125
16943,20210125,OI0001,664667174925986954,664667175000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,171,27,28,18,23,394,47,52,139,153,9792.0,63184,6183456050.0,0.0,269810.0,-0.1829199999992852,EsunnyL2,20210125
16944,20210125,OI0001,664667175176110739,664667175250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,164,27,28,18,23,395,47,52,139,152,9791.0,63191,6184141420.0,7.0,685370.0,-0.1045589999994263,EsunnyL2,20210125
16945,20210125,OI0001,664667175426177636,664667175500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,144,27,28,18,23,395,47,52,139,152,9791.0,63212,6186197530.0,21.0,2056110.0,-0.18906500000048254,EsunnyL2,20210125
16947,20210125,OI0001,664667175676391333,664667175750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,144,27,28,18,23,194,47,53,139,152,9791.0,63212,6186197530.0,0.0,6186197530.0,-0.13459899999907066,EsunnyL2,20210125
16948,20210125,OI0001,664667175926392598,664667176000000000,9791.0,9791.0,9790.0,9789.0,9788.0,9792.0,9794.0,9795.0,9796.0,9797.0,165,35,14,29,19,84,210,139,173,78,9792.0,63322,0.0,110.0,-6186197530.0,0.3385450000005221,EFH_SF,20210125
16950,20210125,OI0001,664667176176513280,664667176250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,167,27,28,18,23,48,53,139,152,78,9792.0,63406,6205194010.0,0.0,6205194010.0,0.03789099999994505,EsunnyL2,20210125
16952,20210125,OI0001,664667176426657760,664667176500000000,9792.0,9791.0,9790.0,9789.0,9788.0,9793.0,9794.0,9795.0,9796.0,9797.0,2,172,27,28,18,47,53,139,152,78,9792.0,63406,6205194010.0,0.0,6205194010.0,0.005023000001528999,EsunnyL2,20210125
16953,20210125,OI0001,664667176676729382,664667176750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9793.0,9794.0,9795.0,9796.0,9797.0,152,16,28,18,23,47,53,139,152,78,9791.0,63419,6206466960.0,13.0,1272950.0,-0.26297100000010687,EsunnyL2,20210125
16954,20210125,OI0001,664667176926715772,664667177000000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,152,16,28,18,23,7,48,53,139,152,9791.0,63419,6206466960.0,0.0,0.0,-0.0947889999988547,EsunnyL2,20210125
16956,20210125,OI0001,664667177176967823,664667177250000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,152,16,28,18,23,5,48,53,139,152,9792.0,63421,6206662800.0,0.0,6206662800.0,-0.18685200000072655,EsunnyL2,20210125
16958,20210125,OI0001,664667177426927592,664667177500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,152,16,28,18,23,207,48,53,139,152,9792.0,63421,6206662800.0,0.0,6206662800.0,-0.026098000000274624,EsunnyL2,20210125
16960,20210125,OI0001,664667177677039972,664667177750000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,61,16,28,18,23,208,48,53,139,152,9791.0,63511,6215474700.0,0.0,6215474700.0,-0.442192000000432,EsunnyL2,20210125
16962,20210125,OI0001,664667177927156158,664667178000000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,9,28,18,23,16,10,210,48,48,139,9790.0,63590,6223209410.0,0.0,292010.0,-0.36884099999952014,EsunnyL2,20210125
16964,20210125,OI0001,664667178177225655,664667178250000000,9790.0,9789.0,9788.0,9787.0,9786.0,9791.0,9792.0,9793.0,9794.0,9795.0,26,48,18,23,16,18,9,48,48,139,9790.0,63593,6223503110.0,0.0,6223503110.0,-0.11902700000064215,EsunnyL2,20210125
16966,20210125,OI0001,664667178427243762,664667178500000000,9791.0,9790.0,9789.0,9788.0,9787.0,9792.0,9793.0,9794.0,9795.0,9796.0,2,29,49,18,23,21,48,47,139,152,9791.0,63610,6225167580.0,0.0,292980.0,-0.0728079999989859,EsunnyL2,20210125
